Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,AMZ SEA113 - 15,85 106th Avenue Northeast,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.610473,-122.199547,2026-01-04,387359,2026-01-04 02:49:09 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA113 - 12,85 106th Avenue Northeast,P4,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.610509,-122.199569,2026-01-04,387360,2026-01-04 02:49:11 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA113 - 13,85 106th Avenue Northeast,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.610488,-122.199646,2026-01-04,387378,2026-01-04 02:51:36 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TLCMP A1-1,22215 Dauntless Dr NW,,Poulsbo,WA,98370,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.765325,-122.655228,2026-01-04,387392,2026-01-04 02:51:51 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TLCMP A1-2,22215 Dauntless Dr NW,,Poulsbo,WA,98370,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.765389,-122.654973,2026-01-04,387396,2026-01-04 02:51:53 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TLCMP A2-1,22215 Dauntless Dr NW,,Poulsbo,WA,98370,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.765324,-122.655083,2026-01-04,387397,2026-01-04 02:51:53 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TLCMP A2-2,22215 Dauntless Dr NW,,Poulsbo,WA,98370,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.765331,-122.655126,2026-01-04,387398,2026-01-04 02:51:53 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TLCMP B1-1,22200 Dauntless Dr NW,,Poulsbo,WA,98370,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.76354,-122.656533,2026-01-04,387399,2026-01-04 02:51:54 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TLCMP B1-2,22200 Dauntless Dr NW,,Poulsbo,WA,98370,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.763533,-122.656296,2026-01-04,387400,2026-01-04 02:51:54 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TLCMP B2-1,22200 Dauntless Dr NW,,Poulsbo,WA,98370,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.763526,-122.6559,2026-01-04,387401,2026-01-04 02:51:54 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TLCMP B2-2,22200 Dauntless Dr NW,,Poulsbo,WA,98370,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.763522,-122.656012,2026-01-04,387402,2026-01-04 02:51:54 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1313 E COLUMBIA CLMB 2707 WEST,1313 E Columbia St,,Seattle,WA,98122,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.60829,-122.314623,2026-01-04,387517,2026-01-04 02:51:44 UTC,,,,2025-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1313 E COLUMBIA CLMB 3274 EAST,1313 E Columbia St,,Seattle,WA,98122,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.608304,-122.314505,2026-01-04,387518,2026-01-04 02:51:45 UTC,,,,2025-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA113 - 14,85 106th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.610368,-122.199158,2026-01-04,387520,2026-01-04 02:51:49 UTC,,,,2025-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SOUTH HILL STATION 1,250 North State Street,Apartment building parking lot,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.737639,-122.492652,2026-01-04,387525,2026-01-04 02:51:55 UTC,,,,2025-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Avista - Gonzaga School of Law ACL2,721 North Cincinnati Street,,Spokane,WA,99202,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://www.flo.com,GPS,47.66355,-117.39822,2026-01-04,387587,2026-01-04 04:12:12 UTC,,,,2025-03-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,7700 E Sprague Ave,7700 E Sprague Ave,,Spokane Valley,WA,99212,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,https://www.evconnect.com,GPS,47.655846,-117.303141,2026-01-04,387787,2026-01-04 03:51:13 UTC,,,,2025-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Vantage Glen,18100 107th Place Southeast,,Renton,WA,98055,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.44022545682385,-122.20010538956613,2026-01-05,387866,2026-01-05 00:27:30 UTC,,,,2025-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT WATERFRONT 1,56 Seneca St,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.605576,-122.338941,2026-01-04,387923,2026-01-04 02:51:59 UTC,,,,2025-03-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT RIVERVIEW 2,5995 16th Ave SW,"Curbside on residential street, public",Seattle,WA,98106,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.547937,-122.354985,2026-01-04,388222,2026-01-04 02:52:36 UTC,,,,2025-03-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Fairway Apartments,9907 W Aero Rd,,Cheney,WA,99004,,1-800-636-0986,E,,Public,,,,,,,2,,,CHARGELAB,https://chargelab.co,GPS,47.58728706,-117.55013276,2025-07-21,388247,2025-07-21 04:28:54 UTC,,,,2025-03-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UPTOWN WEST,4793 Point Fosdick Dr,,Gig Harbor,WA,98335,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.301292,-122.576824,2026-01-04,388273,2026-01-04 02:51:46 UTC,,,,2025-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UPTOWN EAST,4793 Point Fosdick Dr,,Gig Harbor,WA,98335,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.301277,-122.576856,2026-01-04,388274,2026-01-04 02:51:46 UTC,,,,2025-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Project Hawk,5802 N Capitol Ave,,Pasco,WA,99301,,888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,46.2814932,-119.0862511,2026-01-04,388372,2026-01-04 04:36:32 UTC,,,,2025-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SNOPUD POWERED MUARL3101#3,17601 59th Avenue Northeast,,Arlington,WA,98223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.15627,-122.150476,2026-01-04,388660,2026-01-04 02:41:20 UTC,,,,2025-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SNOPUD POWERED MUARL3101#4,17601 59th Ave NE,,Arlington,WA,98223,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.156185,-122.1507,2026-01-04,388663,2026-01-04 02:43:58 UTC,,,,2025-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SNOPUD POWERED MUARL3101#2,17601 59th Ave NE,,Arlington,WA,98223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.156185,-122.150754,2026-01-04,388664,2026-01-04 02:43:58 UTC,,,,2025-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SNOPUD POWERED MUARL3101#1,17601 59th Ave NE,,Arlington,WA,98223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.156185,-122.150572,2026-01-04,388665,2026-01-04 02:43:58 UTC,,,,2025-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BELLINGHAM CITY PADDEN 1,4882 S Samish Way,"Between Lake Padden, dog park and softball field",Bellingham,WA,98226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.698297,-122.443227,2026-01-04,388731,2026-01-04 02:51:29 UTC,,,,2025-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT W QUEEN ANNE 2,550 West Olympic Place,"Curbside on residential street, public",Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.627041,-122.364341,2026-01-04,388748,2026-01-04 02:52:54 UTC,,,,2025-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT TUKWILA 4,13050 Interurban Ave S,,Tukwila,WA,98168,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.485076,-122.272667,2026-01-04,389081,2026-01-04 02:53:22 UTC,,,,2025-04-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT TUKWILA 3,13050 Interurban Ave S,,Tukwila,WA,98168,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.485079,-122.272621,2026-01-04,389084,2026-01-04 02:53:23 UTC,,,,2025-04-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Gonzaga - BARC Parking (Public),817 East Boone Avenue,,Spokane,WA,99202,,888-356-8911,E,,Public,24 hours daily,,,,,,8,,,FLO,https://www.flo.com,GPS,47.668163,-117.397075,2026-01-04,389094,2026-01-04 04:12:14 UTC,,,,2025-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Carriage House,18305 96th Ave NE,,Bothell,WA,98011,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.760978,-122.212938,2026-01-04,389167,2026-01-04 03:53:08 UTC,,,,2025-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"CircleK - Wenatchee, WA",153 Easy St,,Wenatchee,WA,98801,,833-505-2291,E,,Public,24 hours daily,CREDIT,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge,200-8,47.46825,-120.33491,2025-05-12,389245,2025-05-12 16:15:59 UTC,P,,,2024-10-10,,,,,J1772COMBO,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,RETAIL PARKING PARK 88 #3,88 102nd Ave NE,P2 of Parking Garage,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.611146,-122.203926,2026-01-05,389395,2026-01-05 01:08:35 UTC,,,,2025-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RETAIL PARKING PARK 88 #2,88 102nd Ave NE,P2 of Parking Garage,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.611146,-122.203926,2026-01-05,389396,2026-01-05 01:08:42 UTC,,,,2025-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RETAIL PARKING PARK 88 #1,88 102nd Ave NE,Pi of Parking garage on your right as you enter the building past gate,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.611146,-122.203926,2026-01-05,389397,2026-01-05 01:08:43 UTC,,,,2025-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DCPUD WELLS DAM PL 2,375 Azwell Rd,,Pateros,WA,98846,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,47.949368,-119.876407,2026-01-04,389462,2026-01-04 02:49:46 UTC,,,,2025-04-08,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RETAIL PARKING STALL 60 & 62,88 102nd Ave NE,Garage,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.611146,-122.203926,2026-01-04,389470,2026-01-04 02:49:50 UTC,,,,2025-04-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RETAIL PARKING STALL 56 & 58,88 102nd Ave NE,Garage,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.611146,-122.203926,2026-01-04,389471,2026-01-04 02:50:19 UTC,,,,2025-04-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Whitworth - Athletics Leadership Team Bldg,300 West Hawthorne Road,,Spokane,WA,99218,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.754201,-117.42127,2026-01-04,389553,2026-01-04 04:12:14 UTC,,,,2025-04-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Whitworth - Oliver Hall,300 West Hawthorne Road,,Spokane,WA,99251,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.754999,-117.413253,2026-01-04,389554,2026-01-04 04:12:14 UTC,,,,2025-04-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Whitworth - Boppell Hall,300 West Hawthorne Road,,Spokane,WA,99251,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.753395,-117.413321,2026-01-04,389555,2026-01-04 04:12:15 UTC,,,,2025-04-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Connell,211 South Columbia Avenue,,Connell,WA,99326,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://www.flo.com,GPS,46.659123,-118.861159,2026-01-04,389675,2026-01-04 04:12:15 UTC,,,,2025-04-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT CID 1,649 7th Avenue South,Overhead on Pole,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.597099,-122.323865,2026-01-04,389789,2026-01-04 02:53:55 UTC,,,,2025-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Rockwood PM - Adirondack Lodge,2711 E Adirondack Ln,,Spokane,WA,99223,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.61438,-117.370552,2026-01-04,389825,2026-01-04 04:12:15 UTC,,,,2025-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HARBOR CENTER FISH PAVILLION,2599 S Harbor Loop Dr,Charger will be available April 16 2025. Located beside the Fisherman's Pavilion warehouse. Available to all members of the public needing EV charging.,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.754537,-122.501213,2026-01-04,389901,2026-01-04 02:52:16 UTC,,,,2025-04-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sea Tac Office Center,18000 International Boulevard,,SeaTac,WA,98188,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.4413275,-122.2950909,2026-01-05,389950,2026-01-05 00:40:41 UTC,,,,2020-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Brotherton Cadillac Buick GMC.,215 Southwest 12th Street,,Renton,WA,98057,,888-998-2546,E,,Public,Mon: 8:00am-7:00pm; Tue: 8:00am-7:00pm; Wed: 8:00am-7:00pm; Thu: 8:00am-7:00pm; Fri: 8:00am-7:00pm; Sat: 9:00am-6:00pm; Sun: 11:00am-6:00pm,,,,,,6,2,,Blink Network,https://blinkcharging.com,GPS,47.46910948124239,-122.2207897474606,2026-01-05,389951,2026-01-05 00:42:03 UTC,,,,2024-12-06,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SUMMERWALK VILLAGE 1,5134 Yelm Highway Southeast,,Lacey,WA,98513,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.996944,-122.817128,2026-01-04,389969,2026-01-04 02:52:05 UTC,,,,2025-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SUMMERWALK VILLAGE 2,5134 Yelm Highway Southeast,,Lacey,WA,98513,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.996974,-122.817106,2026-01-04,389970,2026-01-04 02:52:05 UTC,,,,2025-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SUMMERWALK VILLAGE 3,5134 Yelm Highway Southeast,,Lacey,WA,98503,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.997007,-122.817095,2026-01-04,389971,2026-01-04 02:52:05 UTC,,,,2025-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ICCU SSH-120 3,3065 South Regal Street,,Spokane,WA,99223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.626625,-117.368192,2026-01-04,390063,2026-01-04 02:53:05 UTC,,,,2025-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ICCU SSH-120 1,3065 South Regal Street,,Spokane,WA,99223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.626537,-117.368188,2026-01-04,390064,2026-01-04 02:53:06 UTC,,,,2025-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ICCU SSH-120 2,3065 South Regal Street,,Spokane,WA,99223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.626424,-117.368178,2026-01-04,390065,2026-01-04 02:53:06 UTC,,,,2025-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE NOBLE STALL 30 29,4301 Stone Way N,,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.659329,-122.342775,2026-01-04,390071,2026-01-04 02:53:28 UTC,,,,2025-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Rockwood PM - Bitterroot Lodge,21580 East Bitterroot street,,Liberty Lake,WA,99019,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.674933,-117.11513,2026-01-04,390092,2026-01-04 04:12:16 UTC,,,,2025-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NE Washington ESD101 - Public,4202 South Regal Street,,Spokane,WA,99223,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.615244,-117.370158,2026-01-04,390184,2026-01-04 04:12:16 UTC,,,,2025-04-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NE Washington ESD101 - Workplace,4202 South Regal Street,,Spokane,WA,99223,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.615244,-117.370158,2026-01-04,390185,2026-01-04 04:12:16 UTC,,,,2025-04-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Stevenson Library,120 NW Vancouver Ave,,Stevenson,WA,98648,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://www.flo.com,GPS,45.695049,-121.881856,2026-01-04,390186,2026-01-04 04:12:16 UTC,,,,2025-04-18,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Eight - Tesla Supercharger,10650 NE 8th St,,Bellevue,WA,98004,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.617714,-122.196617,2025-05-12,390249,2025-05-12 16:15:59 UTC,P,,,2025-01-27,,,,,TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Fred Meyer - Tesla Supercharger,915 NW 45th St,,Seattle,WA,98107,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,47.661146,-122.370395,2025-05-12,390323,2025-05-12 16:15:59 UTC,P,,,2025-02-11,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,AVIARA EV1,"Aviara Condominiums 14915 38th Drive SE, Bldg",Located next to Building T Townhome,Bothell,WA,98012,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.861823,-122.1788,2026-01-04,390350,2026-01-04 02:53:16 UTC,,,,2025-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WinCo Foods - Tesla Supercharger,111 Columbia Point Dr,,Richland,WA,99352,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,46.264027,-119.265336,2025-05-12,390420,2025-05-12 16:15:59 UTC,P,,,2025-03-05,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
